Sex,Age group,Year,State,Number of death
Male,50-54,2002,W.P. Labuan,5
Male,55-59,2002,Johor,589
Male,55-59,2002,Kedah,393
Male,55-59,2002,Kelantan,404
Male,55-59,2002,Melaka,149
Male,55-59,2002,Negeri Sembilan,176
Male,55-59,2002,Pulau Pinang,333
Male,55-59,2002,Pahang,326
Male,55-59,2002,Perak,663
Male,55-59,2002,Perlis,54
Male,55-59,2002,Sabah,
Male,55-59,2002,Sarawak,384
Male,55-59,2002,Selangor,665
Male,55-59,2002,Terengganu,223
Male,55-59,2002,W.P. Kuala Lumpur,302
Male,55-59,2002,W.P. Labuan,13
Male,60-64,2002,Johor,677
Male,60-64,2002,Kedah,515
Male,60-64,2002,Kelantan,387
Male,60-64,2002,Melaka,171
Male,60-64,2002,Negeri Sembilan,264
Male,60-64,2002,Pulau Pinang,445
Male,60-64,2002,Pahang,380
Male,60-64,2002,Perak,807
Male,60-64,2002,Perlis,73
Male,60-64,2002,Sabah,
Male,60-64,2002,Sarawak,426
Male,60-64,2002,Selangor,756
Male,60-64,2002,Terengganu,226
Male,60-64,2002,W.P. Kuala Lumpur,380
Male,60-64,2002,W.P. Labuan,14
Male,65-69,2002,Johor,793
Male,65-69,2002,Kedah,670
Male,65-69,2002,Kelantan,472
Male,65-69,2002,Melaka,248
Male,65-69,2002,Negeri Sembilan,317
Male,65-69,2002,Pulau Pinang,485
Male,65-69,2002,Pahang,421
Male,65-69,2002,Perak,1068
Male,65-69,2002,Perlis,85
Male,65-69,2002,Sabah,
Male,65-69,2002,Sarawak,501
Male,65-69,2002,Selangor,811
Male,65-69,2002,Terengganu,265
Male,65-69,2002,W.P. Kuala Lumpur,372
Male,65-69,2002,W.P. Labuan,12
Male,70-74,2002,Johor,816
Male,70-74,2002,Kedah,699
Male,70-74,2002,Kelantan,504
Male,70-74,2002,Melaka,270
Male,70-74,2002,Negeri Sembilan,296
Male,70-74,2002,Pulau Pinang,484
Male,70-74,2002,Pahang,312
Male,70-74,2002,Perak,1083
Male,70-74,2002,Perlis,90
Male,70-74,2002,Sabah,
Male,70-74,2002,Sarawak,632
Male,70-74,2002,Selangor,816
Male,70-74,2002,Terengganu,206
Male,70-74,2002,W.P. Kuala Lumpur,384
Male,70-74,2002,W.P. Labuan,15
Male,75-79,2002,Johor,689
Male,75-79,2002,Kedah,627
Male,75-79,2002,Kelantan,483
Male,75-79,2002,Melaka,238
Male,75-79,2002,Negeri Sembilan,285
Male,75-79,2002,Pulau Pinang,519
Male,75-79,2002,Pahang,265
Male,75-79,2002,Perak,866
Male,75-79,2002,Perlis,64
Male,75-79,2002,Sabah,
Male,75-79,2002,Sarawak,590
Male,75-79,2002,Selangor,661
Male,75-79,2002,Terengganu,262
Male,75-79,2002,W.P. Kuala Lumpur,292
Male,75-79,2002,W.P. Labuan,10
Male,80-84,2002,Johor,547
Male,80-84,2002,Kedah,460
Male,80-84,2002,Kelantan,486
Male,80-84,2002,Melaka,160
Male,80-84,2002,Negeri Sembilan,206
Male,80-84,2002,Pulau Pinang,333
Male,80-84,2002,Pahang,202
Male,80-84,2002,Perak,602
Male,80-84,2002,Perlis,74
Male,80-84,2002,Sabah,
Male,80-84,2002,Sarawak,548
Male,80-84,2002,Selangor,477
Male,80-84,2002,Terengganu,253
Male,80-84,2002,W.P. Kuala Lumpur,212
Male,80-84,2002,W.P. Labuan,13
Male,85 +,2002,Johor,546
Male,85 +,2002,Kedah,350
Male,85 +,2002,Kelantan,336
Male,85 +,2002,Melaka,152
Male,85 +,2002,Negeri Sembilan,226
Male,85 +,2002,Pulau Pinang,323
Male,85 +,2002,Pahang,224
Male,85 +,2002,Perak,511
Male,85 +,2002,Perlis,61
Male,85 +,2002,Sabah,
Male,85 +,2002,Sarawak,422
Male,85 +,2002,Selangor,444
Male,85 +,2002,Terengganu,192
Male,85 +,2002,W.P. Kuala Lumpur,198
Male,85 +,2002,W.P. Labuan,8
Male,Unknown,2002,Johor,0
Male,Unknown,2002,Kedah,0
Male,Unknown,2002,Kelantan,0
Male,Unknown,2002,Melaka,0
Male,Unknown,2002,Negeri Sembilan,0
Male,Unknown,2002,Pulau Pinang,0
Male,Unknown,2002,Pahang,0
Male,Unknown,2002,Perak,0
Male,Unknown,2002,Perlis,0
Male,Unknown,2002,Sabah,
Male,Unknown,2002,Sarawak,0
Male,Unknown,2002,Selangor,0
Male,Unknown,2002,Terengganu,0
Male,Unknown,2002,W.P. Kuala Lumpur,0
Male,Unknown,2002,W.P. Labuan,0
Female,Under 1 year,2002,Johor,174
Female,Under 1 year,2002,Kedah,122
Female,Under 1 year,2002,Kelantan,128
Female,Under 1 year,2002,Melaka,61
Female,Under 1 year,2002,Negeri Sembilan,58
Female,Under 1 year,2002,Pulau Pinang,93
Female,Under 1 year,2002,Pahang,112
Female,Under 1 year,2002,Perak,132
Female,Under 1 year,2002,Perlis,19
Female,Under 1 year,2002,Sabah,
Female,Under 1 year,2002,Sarawak,116
Female,Under 1 year,2002,Selangor,240
Female,Under 1 year,2002,Terengganu,110
Female,Under 1 year,2002,W.P. Kuala Lumpur,73
Female,Under 1 year,2002,W.P. Labuan,9
Female,1-4,2002,Johor,54
Female,1-4,2002,Kedah,53
Female,1-4,2002,Kelantan,59
Female,1-4,2002,Melaka,11
Female,1-4,2002,Negeri Sembilan,10
Female,1-4,2002,Pulau Pinang,15
Female,1-4,2002,Pahang,43
Female,1-4,2002,Perak,69
Female,1-4,2002,Perlis,5
Female,1-4,2002,Sabah,
Female,1-4,2002,Sarawak,40
Female,1-4,2002,Selangor,68
Female,1-4,2002,Terengganu,38
Female,1-4,2002,W.P. Kuala Lumpur,22
Female,1-4,2002,W.P. Labuan,0
Female,5-9,2002,Johor,26
Female,5-9,2002,Kedah,31
Female,5-9,2002,Kelantan,36
Female,5-9,2002,Melaka,12
Female,5-9,2002,Negeri Sembilan,11
Female,5-9,2002,Pulau Pinang,13
Female,5-9,2002,Pahang,26
Female,5-9,2002,Perak,27
Female,5-9,2002,Perlis,3
Female,5-9,2002,Sabah,
Female,5-9,2002,Sarawak,20
Female,5-9,2002,Selangor,53
Female,5-9,2002,Terengganu,22
Female,5-9,2002,W.P. Kuala Lumpur,23
Female,5-9,2002,W.P. Labuan,1
Female,10-14,2002,Johor,44
Female,10-14,2002,Kedah,38
Female,10-14,2002,Kelantan,32
Female,10-14,2002,Melaka,12
Female,10-14,2002,Negeri Sembilan,14
Female,10-14,2002,Pulau Pinang,9
Female,10-14,2002,Pahang,28
Female,10-14,2002,Perak,36
Female,10-14,2002,Perlis,2
Female,10-14,2002,Sabah,
Female,10-14,2002,Sarawak,22
Female,10-14,2002,Selangor,45
Female,10-14,2002,Terengganu,22
Female,10-14,2002,W.P. Kuala Lumpur,20
Female,10-14,2002,W.P. Labuan,1
Female,15-19,2002,Johor,67
Female,15-19,2002,Kedah,58
Female,15-19,2002,Kelantan,39
Female,15-19,2002,Melaka,20
Female,15-19,2002,Negeri Sembilan,27
Female,15-19,2002,Pulau Pinang,29
Female,15-19,2002,Pahang,37
Female,15-19,2002,Perak,50
Female,15-19,2002,Perlis,4
Female,15-19,2002,Sabah,
Female,15-19,2002,Sarawak,24
Female,15-19,2002,Selangor,58
Female,15-19,2002,Terengganu,34
Female,15-19,2002,W.P. Kuala Lumpur,26
Female,15-19,2002,W.P. Labuan,1
Female,20-24,2002,Johor,62
Female,20-24,2002,Kedah,39
Female,20-24,2002,Kelantan,45
Female,20-24,2002,Melaka,16
Female,20-24,2002,Negeri Sembilan,27
Female,20-24,2002,Pulau Pinang,29
Female,20-24,2002,Pahang,49
Female,20-24,2002,Perak,42
Female,20-24,2002,Perlis,10
Female,20-24,2002,Sabah,
Female,20-24,2002,Sarawak,29
Female,20-24,2002,Selangor,86
Female,20-24,2002,Terengganu,36
Female,20-24,2002,W.P. Kuala Lumpur,20
Female,20-24,2002,W.P. Labuan,1
Female,25-29,2002,Johor,72
Female,25-29,2002,Kedah,41
Female,25-29,2002,Kelantan,49
Female,25-29,2002,Melaka,28
Female,25-29,2002,Negeri Sembilan,19
Female,25-29,2002,Pulau Pinang,25
Female,25-29,2002,Pahang,40
Female,25-29,2002,Perak,66
Female,25-29,2002,Perlis,6
Female,25-29,2002,Sabah,
Female,25-29,2002,Sarawak,50
Female,25-29,2002,Selangor,94
Female,25-29,2002,Terengganu,19
Female,25-29,2002,W.P. Kuala Lumpur,32
Female,25-29,2002,W.P. Labuan,0
Female,30-34,2002,Johor,93
Female,30-34,2002,Kedah,49
Female,30-34,2002,Kelantan,54
Female,30-34,2002,Melaka,24
Female,30-34,2002,Negeri Sembilan,24
Female,30-34,2002,Pulau Pinang,33
Female,30-34,2002,Pahang,60
Female,30-34,2002,Perak,73
Female,30-34,2002,Perlis,10
Female,30-34,2002,Sabah,
Female,30-34,2002,Sarawak,60
Female,30-34,2002,Selangor,104
Female,30-34,2002,Terengganu,28
Female,30-34,2002,W.P. Kuala Lumpur,31
Female,30-34,2002,W.P. Labuan,0
Female,35-39,2002,Johor,123
Female,35-39,2002,Kedah,76
Female,35-39,2002,Kelantan,74
Female,35-39,2002,Melaka,32
Female,35-39,2002,Negeri Sembilan,41
Female,35-39,2002,Pulau Pinang,57
Female,35-39,2002,Pahang,63
Female,35-39,2002,Perak,89
Female,35-39,2002,Perlis,8
Female,35-39,2002,Sabah,
Female,35-39,2002,Sarawak,84
Female,35-39,2002,Selangor,158
Female,35-39,2002,Terengganu,60
Female,35-39,2002,W.P. Kuala Lumpur,65
Female,35-39,2002,W.P. Labuan,0
Female,40-44,2002,Johor,177
Female,40-44,2002,Kedah,96
Female,40-44,2002,Kelantan,73
Female,40-44,2002,Melaka,33
Female,40-44,2002,Negeri Sembilan,45
Female,40-44,2002,Pulau Pinang,79
Female,40-44,2002,Pahang,91
Female,40-44,2002,Perak,153
Female,40-44,2002,Perlis,10
Female,40-44,2002,Sabah,
Female,40-44,2002,Sarawak,121
Female,40-44,2002,Selangor,204
Female,40-44,2002,Terengganu,60
Female,40-44,2002,W.P. Kuala Lumpur,100
Female,40-44,2002,W.P. Labuan,4
Female,45-49,2002,Johor,219
Female,45-49,2002,Kedah,155
Female,45-49,2002,Kelantan,101
Female,45-49,2002,Melaka,54
Female,45-49,2002,Negeri Sembilan,79
Female,45-49,2002,Pulau Pinang,109
Female,45-49,2002,Pahang,135
Female,45-49,2002,Perak,193
Female,45-49,2002,Perlis,36
Female,45-49,2002,Sabah,
Female,45-49,2002,Sarawak,128
Female,45-49,2002,Selangor,280
Female,45-49,2002,Terengganu,80
Female,45-49,2002,W.P. Kuala Lumpur,112
Female,45-49,2002,W.P. Labuan,7
Female,50-54,2002,Johor,289
Female,50-54,2002,Kedah,217
Female,50-54,2002,Kelantan,151
Female,50-54,2002,Melaka,76
Female,50-54,2002,Negeri Sembilan,100
Female,50-54,2002,Pulau Pinang,173
Female,50-54,2002,Pahang,143
Female,50-54,2002,Perak,275
Female,50-54,2002,Perlis,33
Female,50-54,2002,Sabah,
Female,50-54,2002,Sarawak,178
Female,50-54,2002,Selangor,346
Female,50-54,2002,Terengganu,93
Female,50-54,2002,W.P. Kuala Lumpur,137
Female,50-54,2002,W.P. Labuan,4
Female,55-59,2002,Johor,374
Female,55-59,2002,Kedah,252
Female,55-59,2002,Kelantan,193
Female,55-59,2002,Melaka,113
Female,55-59,2002,Negeri Sembilan,132
Female,55-59,2002,Pulau Pinang,196
Female,55-59,2002,Pahang,161
Female,55-59,2002,Perak,329
Female,55-59,2002,Perlis,34
Female,55-59,2002,Sabah,
Female,55-59,2002,Sarawak,276
Female,55-59,2002,Selangor,382
Female,55-59,2002,Terengganu,143
Female,55-59,2002,W.P. Kuala Lumpur,152
Female,55-59,2002,W.P. Labuan,1
Female,60-64,2002,Johor,469
Female,60-64,2002,Kedah,371
Female,60-64,2002,Kelantan,271
Female,60-64,2002,Melaka,149
Female,60-64,2002,Negeri Sembilan,180
Female,60-64,2002,Pulau Pinang,279
Female,60-64,2002,Pahang,194
Female,60-64,2002,Perak,516
Female,60-64,2002,Perlis,65
Female,60-64,2002,Sabah,
Female,60-64,2002,Sarawak,321
Female,60-64,2002,Selangor,448
Female,60-64,2002,Terengganu,179
Female,60-64,2002,W.P. Kuala Lumpur,182
Female,60-64,2002,W.P. Labuan,3
Female,65-69,2002,Johor,618
Female,65-69,2002,Kedah,490
Female,65-69,2002,Kelantan,336
Female,65-69,2002,Melaka,221
Female,65-69,2002,Negeri Sembilan,251
Female,65-69,2002,Pulau Pinang,377
Female,65-69,2002,Pahang,259
Female,65-69,2002,Perak,696
Female,65-69,2002,Perlis,65
Female,65-69,2002,Sabah,
Female,65-69,2002,Sarawak,374
Female,65-69,2002,Selangor,671
Female,65-69,2002,Terengganu,251
Female,65-69,2002,W.P. Kuala Lumpur,277
Female,65-69,2002,W.P. Labuan,9
Female,70-74,2002,Johor,708
Female,70-74,2002,Kedah,585
Female,70-74,2002,Kelantan,491
Female,70-74,2002,Melaka,231
Female,70-74,2002,Negeri Sembilan,271
Female,70-74,2002,Pulau Pinang,483
Female,70-74,2002,Pahang,302
Female,70-74,2002,Perak,874
Female,70-74,2002,Perlis,96
Female,70-74,2002,Sabah,
Female,70-74,2002,Sarawak,555
Female,70-74,2002,Selangor,680
Female,70-74,2002,Terengganu,268
Female,70-74,2002,W.P. Kuala Lumpur,310
Female,70-74,2002,W.P. Labuan,7
Female,75-79,2002,Johor,719
Female,75-79,2002,Kedah,620
Female,75-79,2002,Kelantan,583
Female,75-79,2002,Melaka,292
Female,75-79,2002,Negeri Sembilan,273
Female,75-79,2002,Pulau Pinang,508
Female,75-79,2002,Pahang,250
Female,75-79,2002,Perak,877
Female,75-79,2002,Perlis,89
Female,75-79,2002,Sabah,
Female,75-79,2002,Sarawak,461
Female,75-79,2002,Selangor,670
Female,75-79,2002,Terengganu,307
Female,75-79,2002,W.P. Kuala Lumpur,305
Female,75-79,2002,W.P. Labuan,7
Female,80-84,2002,Johor,634
Female,80-84,2002,Kedah,543
Female,80-84,2002,Kelantan,481
Female,80-84,2002,Melaka,224
Female,80-84,2002,Negeri Sembilan,281
Female,80-84,2002,Pulau Pinang,473
Female,80-84,2002,Pahang,269
Female,80-84,2002,Perak,780
Female,80-84,2002,Perlis,76
Female,80-84,2002,Sabah,
Female,80-84,2002,Sarawak,485
Female,80-84,2002,Selangor,570
Female,80-84,2002,Terengganu,281
Female,80-84,2002,W.P. Kuala Lumpur,273
Female,80-84,2002,W.P. Labuan,10
Female,85 +,2002,Johor,774
Female,85 +,2002,Kedah,461
Female,85 +,2002,Kelantan,350
Female,85 +,2002,Melaka,226
Female,85 +,2002,Negeri Sembilan,326
Female,85 +,2002,Pulau Pinang,470
Female,85 +,2002,Pahang,236
Female,85 +,2002,Perak,850
Female,85 +,2002,Perlis,72
Female,85 +,2002,Sabah,
Female,85 +,2002,Sarawak,396
Female,85 +,2002,Selangor,657
Female,85 +,2002,Terengganu,213
Female,85 +,2002,W.P. Kuala Lumpur,379
Female,85 +,2002,W.P. Labuan,5
Female,Unknown,2002,Johor,0
Female,Unknown,2002,Kedah,0
Female,Unknown,2002,Kelantan,0
Female,Unknown,2002,Melaka,0
Female,Unknown,2002,Negeri Sembilan,0
Female,Unknown,2002,Pulau Pinang,0
Female,Unknown,2002,Pahang,0
Female,Unknown,2002,Perak,0
Female,Unknown,2002,Perlis,0
Female,Unknown,2002,Sabah,
Female,Unknown,2002,Sarawak,0
Female,Unknown,2002,Selangor,0
Female,Unknown,2002,Terengganu,0
Female,Unknown,2002,W.P. Kuala Lumpur,0
Female,Unknown,2002,W.P. Labuan,0
Male,Under 1 year,2003,Johor,226
Male,Under 1 year,2003,Kedah,144
Male,Under 1 year,2003,Kelantan,186
Male,Under 1 year,2003,Melaka,57
Male,Under 1 year,2003,Negeri Sembilan,75
Male,Under 1 year,2003,Pulau Pinang,84
Male,Under 1 year,2003,Pahang,134
Male,Under 1 year,2003,Perak,164
Male,Under 1 year,2003,Perlis,24
Male,Under 1 year,2003,Sabah,
Male,Under 1 year,2003,Sarawak,136
Male,Under 1 year,2003,Selangor,315
Male,Under 1 year,2003,Terengganu,107
Male,Under 1 year,2003,W.P. Kuala Lumpur,77
Male,Under 1 year,2003,W.P. Labuan,7
Male,1-4,2003,Johor,66
Male,1-4,2003,Kedah,47
Male,1-4,2003,Kelantan,73
Male,1-4,2003,Melaka,25
Male,1-4,2003,Negeri Sembilan,15
Male,1-4,2003,Pulau Pinang,28
Male,1-4,2003,Pahang,48
Male,1-4,2003,Perak,68
Male,1-4,2003,Perlis,1
Male,1-4,2003,Sabah,
Male,1-4,2003,Sarawak,54
Male,1-4,2003,Selangor,69
Male,1-4,2003,Terengganu,34
Male,1-4,2003,W.P. Kuala Lumpur,30
Male,1-4,2003,W.P. Labuan,0
Male,5-9,2003,Johor,53
Male,5-9,2003,Kedah,42
Male,5-9,2003,Kelantan,59
Male,5-9,2003,Melaka,7
Male,5-9,2003,Negeri Sembilan,12
Male,5-9,2003,Pulau Pinang,20
Male,5-9,2003,Pahang,28
Male,5-9,2003,Perak,47
Male,5-9,2003,Perlis,5
Male,5-9,2003,Sabah,
Male,5-9,2003,Sarawak,30
Male,5-9,2003,Selangor,61
Male,5-9,2003,Terengganu,26
Male,5-9,2003,W.P. Kuala Lumpur,22
Male,5-9,2003,W.P. Labuan,1
Male,10-14,2003,Johor,62
Male,10-14,2003,Kedah,48
Male,10-14,2003,Kelantan,79
Male,10-14,2003,Melaka,14
Male,10-14,2003,Negeri Sembilan,22
Male,10-14,2003,Pulau Pinang,22
Male,10-14,2003,Pahang,46
Male,10-14,2003,Perak,56
Male,10-14,2003,Perlis,4
Male,10-14,2003,Sabah,
Male,10-14,2003,Sarawak,47
Male,10-14,2003,Selangor,82
Male,10-14,2003,Terengganu,38
Male,10-14,2003,W.P. Kuala Lumpur,18
Male,10-14,2003,W.P. Labuan,0
Male,15-19,2003,Johor,223
Male,15-19,2003,Kedah,167
Male,15-19,2003,Kelantan,113
Male,15-19,2003,Melaka,59
Male,15-19,2003,Negeri Sembilan,102
Male,15-19,2003,Pulau Pinang,76
Male,15-19,2003,Pahang,127
Male,15-19,2003,Perak,189
Male,15-19,2003,Perlis,14
Male,15-19,2003,Sabah,
Male,15-19,2003,Sarawak,111
Male,15-19,2003,Selangor,240
Male,15-19,2003,Terengganu,106
Male,15-19,2003,W.P. Kuala Lumpur,80
Male,15-19,2003,W.P. Labuan,5
Male,20-24,2003,Johor,261
Male,20-24,2003,Kedah,151
Male,20-24,2003,Kelantan,126
Male,20-24,2003,Melaka,78
Male,20-24,2003,Negeri Sembilan,110
Male,20-24,2003,Pulau Pinang,85
Male,20-24,2003,Pahang,130
Male,20-24,2003,Perak,200
Male,20-24,2003,Perlis,20
Male,20-24,2003,Sabah,
Male,20-24,2003,Sarawak,109
Male,20-24,2003,Selangor,308
Male,20-24,2003,Terengganu,93
Male,20-24,2003,W.P. Kuala Lumpur,65
Male,20-24,2003,W.P. Labuan,10
Male,25-29,2003,Johor,233
Male,25-29,2003,Kedah,136
Male,25-29,2003,Kelantan,184
Male,25-29,2003,Melaka,50
Male,25-29,2003,Negeri Sembilan,92
Male,25-29,2003,Pulau Pinang,82
Male,25-29,2003,Pahang,137
Male,25-29,2003,Perak,178
Male,25-29,2003,Perlis,18
Male,25-29,2003,Sabah,
Male,25-29,2003,Sarawak,111
Male,25-29,2003,Selangor,259
Male,25-29,2003,Terengganu,123
Male,25-29,2003,W.P. Kuala Lumpur,88
Male,25-29,2003,W.P. Labuan,6
Male,30-34,2003,Johor,226
Male,30-34,2003,Kedah,148
Male,30-34,2003,Kelantan,191
Male,30-34,2003,Melaka,57
Male,30-34,2003,Negeri Sembilan,97
Male,30-34,2003,Pulau Pinang,84
Male,30-34,2003,Pahang,155
Male,30-34,2003,Perak,232
Male,30-34,2003,Perlis,16
Male,30-34,2003,Sabah,
Male,30-34,2003,Sarawak,124
Male,30-34,2003,Selangor,313
Male,30-34,2003,Terengganu,146
Male,30-34,2003,W.P. Kuala Lumpur,104
Male,30-34,2003,W.P. Labuan,2
Male,35-39,2003,Johor,334
Male,35-39,2003,Kedah,194
Male,35-39,2003,Kelantan,167
Male,35-39,2003,Melaka,83
Male,35-39,2003,Negeri Sembilan,121
Male,35-39,2003,Pulau Pinang,138
Male,35-39,2003,Pahang,178
Male,35-39,2003,Perak,261
Male,35-39,2003,Perlis,20
Male,35-39,2003,Sabah,
Male,35-39,2003,Sarawak,151
Male,35-39,2003,Selangor,347
Male,35-39,2003,Terengganu,150
Male,35-39,2003,W.P. Kuala Lumpur,123
Male,35-39,2003,W.P. Labuan,3
Male,40-44,2003,Johor,422
Male,40-44,2003,Kedah,230
Male,40-44,2003,Kelantan,153
Male,40-44,2003,Melaka,97
Male,40-44,2003,Negeri Sembilan,153
Male,40-44,2003,Pulau Pinang,164
Male,40-44,2003,Pahang,174
Male,40-44,2003,Perak,332
Male,40-44,2003,Perlis,32
Male,40-44,2003,Sabah,
Male,40-44,2003,Sarawak,188
Male,40-44,2003,Selangor,494
Male,40-44,2003,Terengganu,165
Male,40-44,2003,W.P. Kuala Lumpur,180
Male,40-44,2003,W.P. Labuan,6
Male,45-49,2003,Johor,442
Male,45-49,2003,Kedah,264
Male,45-49,2003,Kelantan,208
Male,45-49,2003,Melaka,98
Male,45-49,2003,Negeri Sembilan,168
Male,45-49,2003,Pulau Pinang,244
Male,45-49,2003,Pahang,189
Male,45-49,2003,Perak,418
Male,45-49,2003,Perlis,36
Male,45-49,2003,Sabah,
Male,45-49,2003,Sarawak,272
Male,45-49,2003,Selangor,539
Male,45-49,2003,Terengganu,157
Male,45-49,2003,W.P. Kuala Lumpur,219
Male,45-49,2003,W.P. Labuan,9
Male,50-54,2003,Johor,521
Male,50-54,2003,Kedah,372
Male,50-54,2003,Kelantan,270
Male,50-54,2003,Melaka,108
Male,50-54,2003,Negeri Sembilan,226
Male,50-54,2003,Pulau Pinang,284
Male,50-54,2003,Pahang,254
Male,50-54,2003,Perak,499
Male,50-54,2003,Perlis,46
Male,50-54,2003,Sabah,
Male,50-54,2003,Sarawak,289
Male,50-54,2003,Selangor,631
Male,50-54,2003,Terengganu,159
Male,50-54,2003,W.P. Kuala Lumpur,264
Male,50-54,2003,W.P. Labuan,9
Male,55-59,2003,Johor,626
Male,55-59,2003,Kedah,444
Male,55-59,2003,Kelantan,402
Male,55-59,2003,Melaka,170
Male,55-59,2003,Negeri Sembilan,195
Male,55-59,2003,Pulau Pinang,357
Male,55-59,2003,Pahang,319
Male,55-59,2003,Perak,613
Male,55-59,2003,Perlis,69
Male,55-59,2003,Sabah,
Male,55-59,2003,Sarawak,432
Male,55-59,2003,Selangor,733
Male,55-59,2003,Terengganu,233
Male,55-59,2003,W.P. Kuala Lumpur,304
Male,55-59,2003,W.P. Labuan,8
Male,60-64,2003,Johor,688
Male,60-64,2003,Kedah,499
Male,60-64,2003,Kelantan,394
Male,60-64,2003,Melaka,186
Male,60-64,2003,Negeri Sembilan,254
Male,60-64,2003,Pulau Pinang,446
Male,60-64,2003,Pahang,383
Male,60-64,2003,Perak,794
Male,60-64,2003,Perlis,85
Male,60-64,2003,Sabah,
Male,60-64,2003,Sarawak,464
Male,60-64,2003,Selangor,768
Male,60-64,2003,Terengganu,264
Male,60-64,2003,W.P. Kuala Lumpur,341
Male,60-64,2003,W.P. Labuan,5
Male,65-69,2003,Johor,884
Male,65-69,2003,Kedah,793
Male,65-69,2003,Kelantan,543
Male,65-69,2003,Melaka,270
Male,65-69,2003,Negeri Sembilan,308
Male,65-69,2003,Pulau Pinang,504
Male,65-69,2003,Pahang,446
Male,65-69,2003,Perak,1050
Male,65-69,2003,Perlis,87
Male,65-69,2003,Sabah,
Male,65-69,2003,Sarawak,503
Male,65-69,2003,Selangor,854
Male,65-69,2003,Terengganu,317
Male,65-69,2003,W.P. Kuala Lumpur,388
Male,65-69,2003,W.P. Labuan,9
Male,70-74,2003,Johor,800
Male,70-74,2003,Kedah,703
Male,70-74,2003,Kelantan,511
Male,70-74,2003,Melaka,284
Male,70-74,2003,Negeri Sembilan,305
Male,70-74,2003,Pulau Pinang,510
Male,70-74,2003,Pahang,333
Male,70-74,2003,Perak,986
Male,70-74,2003,Perlis,83
Male,70-74,2003,Sabah,
Male,70-74,2003,Sarawak,634
Male,70-74,2003,Selangor,829
Male,70-74,2003,Terengganu,269
Male,70-74,2003,W.P. Kuala Lumpur,333
Male,70-74,2003,W.P. Labuan,18
Male,75-79,2003,Johor,712
Male,75-79,2003,Kedah,588
Male,75-79,2003,Kelantan,532
Male,75-79,2003,Melaka,232
Male,75-79,2003,Negeri Sembilan,275
Male,75-79,2003,Pulau Pinang,494
Male,75-79,2003,Pahang,261
Male,75-79,2003,Perak,905
Male,75-79,2003,Perlis,95
Male,75-79,2003,Sabah,
Male,75-79,2003,Sarawak,617
Male,75-79,2003,Selangor,690
Male,75-79,2003,Terengganu,270
Male,75-79,2003,W.P. Kuala Lumpur,294
Male,75-79,2003,W.P. Labuan,20
Male,80-84,2003,Johor,554
Male,80-84,2003,Kedah,481
Male,80-84,2003,Kelantan,455
Male,80-84,2003,Melaka,156
Male,80-84,2003,Negeri Sembilan,218
Male,80-84,2003,Pulau Pinang,343
Male,80-84,2003,Pahang,210
Male,80-84,2003,Perak,613
Male,80-84,2003,Perlis,89
Male,80-84,2003,Sabah,
Male,80-84,2003,Sarawak,547
Male,80-84,2003,Selangor,484
Male,80-84,2003,Terengganu,272
Male,80-84,2003,W.P. Kuala Lumpur,208
Male,80-84,2003,W.P. Labuan,8
Male,85 +,2003,Johor,600
Male,85 +,2003,Kedah,349
Male,85 +,2003,Kelantan,310
Male,85 +,2003,Melaka,155
Male,85 +,2003,Negeri Sembilan,214
Male,85 +,2003,Pulau Pinang,347
Male,85 +,2003,Pahang,242
Male,85 +,2003,Perak,658
Male,85 +,2003,Perlis,63
Male,85 +,2003,Sabah,
Male,85 +,2003,Sarawak,512
Male,85 +,2003,Selangor,416
Male,85 +,2003,Terengganu,193
Male,85 +,2003,W.P. Kuala Lumpur,228
Male,85 +,2003,W.P. Labuan,8
Male,Unknown,2003,Johor,0
Male,Unknown,2003,Kedah,0
Male,Unknown,2003,Kelantan,0
Male,Unknown,2003,Melaka,1
Male,Unknown,2003,Negeri Sembilan,1
Male,Unknown,2003,Pulau Pinang,0
Male,Unknown,2003,Pahang,0
Male,Unknown,2003,Perak,0
Male,Unknown,2003,Perlis,0
Male,Unknown,2003,Sabah,
Male,Unknown,2003,Sarawak,0
Male,Unknown,2003,Selangor,0
Male,Unknown,2003,Terengganu,0
